user,tweet,date,likes,geo,coordinates,place,user_loc,query,in_nigeria,state,party_candidate,tweet_proc,sentiment
Azoorey,"rt @datgirladeola: let the countdown begin! ! 49 days left to  #recovernigeria with atiku/okowa
go get your pvc. 
#atikuokowa2023 https://t…",2023-01-06 16:19:47+00:00,0,,,,8k.?,#AtikuOkowa2023,False,unknown,atiku_pdp,"rt @user let the countdown begin! ! 49 days left to  #recovernigeria with atiku/okowa
go get your pvc. 
#atikuokowa2023 http",Neutral
Debbyluvvy,"rt @datgirladeola: let the countdown begin! ! 49 days left to  #recovernigeria with atiku/okowa
go get your pvc. 
#atikuokowa2023 https://t…",2023-01-06 16:19:26+00:00,0,,,,,#AtikuOkowa2023,False,unknown,atiku_pdp,"rt @user let the countdown begin! ! 49 days left to  #recovernigeria with atiku/okowa
go get your pvc. 
#atikuokowa2023 http",Neutral
Khalifa_SZN,"rt @datgirladeola: let the countdown begin! ! 49 days left to  #recovernigeria with atiku/okowa
go get your pvc. 
#atikuokowa2023 https://t…",2023-01-06 16:19:25+00:00,0,,,,Heaven ,#AtikuOkowa2023,False,unknown,atiku_pdp,"rt @user let the countdown begin! ! 49 days left to  #recovernigeria with atiku/okowa
go get your pvc. 
#atikuokowa2023 http",Neutral
MissYummy16,"rt @datgirladeola: let the countdown begin! ! 49 days left to  #recovernigeria with atiku/okowa
go get your pvc. 
#atikuokowa2023 https://t…",2023-01-06 16:19:12+00:00,0,,,,"Los Angeles, CA",#AtikuOkowa2023,False,unknown,atiku_pdp,"rt @user let the countdown begin! ! 49 days left to  #recovernigeria with atiku/okowa
go get your pvc. 
#atikuokowa2023 http",Neutral
Karenbaby32,"rt @datgirladeola: let the countdown begin! ! 49 days left to  #recovernigeria with atiku/okowa
go get your pvc. 
#atikuokowa2023 https://t…",2023-01-06 16:19:10+00:00,0,,,,"New York, USA",#AtikuOkowa2023,False,unknown,atiku_pdp,"rt @user let the countdown begin! ! 49 days left to  #recovernigeria with atiku/okowa
go get your pvc. 
#atikuokowa2023 http",Neutral
Swagger_jeffrey,"rt @datgirladeola: let the countdown begin! ! 49 days left to  #recovernigeria with atiku/okowa
go get your pvc. 
#atikuokowa2023 https://t…",2023-01-06 16:18:55+00:00,0,,,,"Lagos, Nigeria",#AtikuOkowa2023,True,lagos,atiku_pdp,"rt @user let the countdown begin! ! 49 days left to  #recovernigeria with atiku/okowa
go get your pvc. 
#atikuokowa2023 http",Neutral
Mary_sauce,"rt @datgirladeola: let the countdown begin! ! 49 days left to  #recovernigeria with atiku/okowa
go get your pvc. 
#atikuokowa2023 https://t…",2023-01-06 16:18:54+00:00,0,,,,Turkey,#AtikuOkowa2023,False,unknown,atiku_pdp,"rt @user let the countdown begin! ! 49 days left to  #recovernigeria with atiku/okowa
go get your pvc. 
#atikuokowa2023 http",Neutral
okoyedav7,"rt @datgirladeola: let the countdown begin! ! 49 days left to  #recovernigeria with atiku/okowa
go get your pvc. 
#atikuokowa2023 https://t…",2023-01-06 16:18:54+00:00,0,,,,,#AtikuOkowa2023,False,unknown,atiku_pdp,"rt @user let the countdown begin! ! 49 days left to  #recovernigeria with atiku/okowa
go get your pvc. 
#atikuokowa2023 http",Neutral
tsh3pim_,"rt @datgirladeola: let the countdown begin! ! 49 days left to  #recovernigeria with atiku/okowa
go get your pvc. 
#atikuokowa2023 https://t…",2023-01-06 16:18:52+00:00,0,,,,"SA, Jhb ",#AtikuOkowa2023,False,unknown,atiku_pdp,"rt @user let the countdown begin! ! 49 days left to  #recovernigeria with atiku/okowa
go get your pvc. 
#atikuokowa2023 http",Neutral
OkpesFerdinand,"we have a suffering economy brought upon us by the clueless apc government.

an atiku/okowa presidency is one that stands for economic growth.

vote for the pdp to recover the nigerian economy and by so setting us on the path of progress. 

#atikuokowa2023 
#recovernigeria https://t.co/smdtpllipz",2023-01-06 16:15:10+00:00,0,,,,The Big Heart ,#AtikuOkowa2023,False,unknown,atiku_pdp,"we have a suffering economy brought upon us by the clueless apc government.

an atiku/okowa presidency is one that stands for economic growth.

vote for the pdp to recover the nigerian economy and by so setting us on the path of progress. 

#atikuokowa2023 
#recovernigeria http",Neutral
Mr_Lution,rt @jrnaib2: the brain-boxes behind atiku’s victory in the presidential primaries of the pdp 🤩 #atikuokowa2023 https://t.co/c57kxhstrv,2023-01-06 16:11:34+00:00,0,,,,"Jannatul Firdaus, Insha Allah",#AtikuOkowa2023,False,unknown,atiku_pdp,rt @user the brain-boxes behind atiku’s victory in the presidential primaries of the pdp 🤩 #atikuokowa2023 http,Positive
Charlestony_04,"nigeria is in a terrible economic quagmire heading to zimbabwe mugabe era. we are in a dip economic pit. 
we need a courageous man that will put a stop to the digging and pull us out.
@atiku is that man.
#atikuokowa2023 
#votepdp",2023-01-06 16:07:55+00:00,1,,,,Port Harcourt,#AtikuOkowa2023,False,rivers,atiku_pdp,"nigeria is in a terrible economic quagmire heading to zimbabwe mugabe era. we are in a dip economic pit. 
we need a courageous man that will put a stop to the digging and pull us out.
@atiku is that man.
#atikuokowa2023 
#votepdp",Negative
ANaseer78,rt @chingtokrong: the opportunity we need to salvage our country from incompetency and poor leadership has been presented to us and must no…,2023-01-06 16:07:27+00:00,0,,,,,#AtikuOkowa2023,False,unknown,,rt @user the opportunity we need to salvage our country from incompetency and poor leadership has been presented to us and must no…,Neutral
stillfela,"rt @big_kegg: nigerians get your pvc, its time to be patriotic, it’s time to let your vote count, it’s 49 days left to #recovernigeria with…",2023-01-06 16:05:54+00:00,0,,,,Spooner Street,#AtikuOkowa2023,False,unknown,,"rt @user nigerians get your pvc, its time to be patriotic, it’s time to let your vote count, it’s 49 days left to #recovernigeria with…",Neutral
vote_Atiku2023,"rt @salimpariss: in fulfillment of the requirement of electoral act, it is hereby announced that certificate of return will be issued to “p…",2023-01-06 16:05:11+00:00,0,,,,"Benin-City, Nigeria",#AtikuOkowa2023,True,unknown,,"rt @user in fulfillment of the requirement of electoral act, it is hereby announced that certificate of return will be issued to “p…",Neutral
vote_Atiku2023,rt @jngwobia1: 49 days to elect @atiku as our next president. #atikuokowa #atikuiscoming #atikuokowa2023 #okowalition https://t.co/bcwdpu37…,2023-01-06 16:04:52+00:00,0,,,,"Benin-City, Nigeria",#AtikuOkowa2023,True,unknown,obi_labour,rt @user 49 days to elect @user as our next president. #atikuokowa #atikuiscoming #atikuokowa2023 #okowalition http,Neutral
udombiokporo,rt @anonymousnaija_: we don't do 'bala blu' in the pace setter state and we're always clear about where our loyalties lie. you are our mand…,2023-01-06 16:02:52+00:00,0,,,,"Lagos, Nigeria",#AtikuOkowa2023,True,lagos,,rt @user we don't do 'bala blu' in the pace setter state and we're always clear about where our loyalties lie. you are our mand…,Neutral
DoubleEcomedian,rt @anonymousnaija_: we don't do 'bala blu' in the pace setter state and we're always clear about where our loyalties lie. you are our mand…,2023-01-06 16:00:17+00:00,0,,,,Nigeria,#AtikuOkowa2023,True,unknown,,rt @user we don't do 'bala blu' in the pace setter state and we're always clear about where our loyalties lie. you are our mand…,Neutral
AtikukawaiMgLg,rt @anaseer78: @atiku is crystal clear when it comes to national issues nd governance on d presidential level. he understands d importance…,2023-01-06 15:59:43+00:00,0,,,,,#AtikuOkowa2023,False,unknown,atiku_pdp,rt @user @user is crystal clear when it comes to national issues nd governance on d presidential level. he understands d importance…,Positive
CAPT__Vincent,"rt @o_basslet: there’s no better ticket than #atikuokowa. 

we need to #recovernigeria as a matter of urgency. 

76trn debt, 12tn budget de…",2023-01-06 15:59:23+00:00,0,,,,Nigeria,#AtikuOkowa2023,True,unknown,atiku_pdp,"rt @user there’s no better ticket than #atikuokowa. 

we need to #recovernigeria as a matter of urgency. 

76trn debt, 12tn budget de…",Neutral
jakuzy,"rt @yasirmusaimam: in fulfillment of the requirement of electoral act, it is hereby announced that certificate of return will be issued to…",2023-01-06 15:57:30+00:00,0,,,,Nigeria,#AtikuOkowa2023,True,unknown,,"rt @user in fulfillment of the requirement of electoral act, it is hereby announced that certificate of return will be issued to…",Neutral
AtikukawaiMgLg,"rt @isamalgwi001: @ochejoseph @atiku atiku is the only credible and reliable candidate.
#atikuokowa2023 
#atikuorganizingforaction",2023-01-06 15:56:51+00:00,0,,,,,#AtikuOkowa2023,False,unknown,atiku_pdp,"rt @user @user @user atiku is the only credible and reliable candidate.
#atikuokowa2023 
#atikuorganizingforaction",Positive
TYBabatunde,rt @anonymousnaija_: we don't do 'bala blu' in the pace setter state and we're always clear about where our loyalties lie. you are our mand…,2023-01-06 15:55:38+00:00,0,,,,"Ilorin, Nigeria",#AtikuOkowa2023,True,unknown,,rt @user we don't do 'bala blu' in the pace setter state and we're always clear about where our loyalties lie. you are our mand…,Neutral
Obaayodeji01,"rt @ancientrealiti: #atikuokowa2023 #peterobi #mbuhari #apcnigeria #apcunitedkingdom #pdp #labourpartynigeria 
we are crying for help to #m…",2023-01-06 15:55:18+00:00,0,,,,"Abuja, Nigeria",#AtikuOkowa2023,True,abuja,obi_labour,"rt @user #atikuokowa2023 #peterobi #mbuhari #apcnigeria #apcunitedkingdom #pdp #labourpartynigeria 
we are crying for help to #m…",Neutral
Emmanue68176622,rt @anonymousnaija_: we don't do 'bala blu' in the pace setter state and we're always clear about where our loyalties lie. you are our mand…,2023-01-06 15:55:16+00:00,0,,,,"Abuja, Nigeria",#AtikuOkowa2023,True,abuja,,rt @user we don't do 'bala blu' in the pace setter state and we're always clear about where our loyalties lie. you are our mand…,Neutral
OkpesFerdinand,"rt @o_basslet: there’s no better ticket than #atikuokowa. 

we need to #recovernigeria as a matter of urgency. 

76trn debt, 12tn budget de…",2023-01-06 15:55:06+00:00,0,,,,The Big Heart ,#AtikuOkowa2023,False,unknown,atiku_pdp,"rt @user there’s no better ticket than #atikuokowa. 

we need to #recovernigeria as a matter of urgency. 

76trn debt, 12tn budget de…",Neutral
kingariexz,"rt @ucijomanta: chai apc this is the highest form of deceit … haba na why go this low?
nigerians see the demons we are up against, please #…",2023-01-06 15:55:03+00:00,0,,,,"Lagos, Nigeria",#AtikuOkowa2023,True,lagos,tinubu_apc,"rt @user chai apc this is the highest form of deceit … haba na why go this low?
nigerians see the demons we are up against, please #…",Negative
anonymousnaija_,we don't do 'bala blu' in the pace setter state and we're always clear about where our loyalties lie. you are our mandate and on that we stand. our votes are for you and no one else. #atikuokowa2023✅ https://t.co/srkdhhlzkl,2023-01-06 15:50:52+00:00,26,,,,,#AtikuOkowa2023,False,unknown,atiku_pdp,we don't do 'bala blu' in the pace setter state and we're always clear about where our loyalties lie. you are our mandate and on that we stand. our votes are for you and no one else. #atikuokowa2023✅ http,Neutral
U_Rochas,rt @doubleecomedian: @u_rochas we resemble una.. the future of our kids matters most. with #atikuokowa2023 the future will be brighter. htt…,2023-01-06 15:49:12+00:00,0,,,,"Lagos, New York, Kwazulu-Natal",#AtikuOkowa2023,False,lagos,atiku_pdp,rt @user @user we resemble una.. the future of our kids matters most. with #atikuokowa2023 the future will be brighter. htt…,Positive
DoubleEcomedian,@u_rochas we resemble una.. the future of our kids matters most. with #atikuokowa2023 the future will be brighter. https://t.co/l6yubbuxll,2023-01-06 15:46:46+00:00,31,,,,Nigeria,#AtikuOkowa2023,True,unknown,atiku_pdp,@user we resemble una.. the future of our kids matters most. with #atikuokowa2023 the future will be brighter. http,Positive
hardurah15,rt @jngwobia1: no atikunation family member should have less than 1k followers.  lets follow each other to give them fire for fire bfor 25t…,2023-01-06 15:45:00+00:00,0,,,,,#AtikuOkowa2023,False,unknown,obi_labour,rt @user no atikunation family member should have less than 1k followers.  lets follow each other to give them fire for fire bfor 25t…,Neutral
middlebeltern,rt @anaseer78: @atiku is crystal clear when it comes to national issues nd governance on d presidential level. he understands d importance…,2023-01-06 15:42:51+00:00,0,,,,"Suleja, Nigeria",#AtikuOkowa2023,True,unknown,atiku_pdp,rt @user @user is crystal clear when it comes to national issues nd governance on d presidential level. he understands d importance…,Positive
Fatdekl,"rt @ancientrealiti: #atikuokowa2023 #peterobi #mbuhari #apcnigeria #apcunitedkingdom #pdp #labourpartynigeria 
we are crying for help to #m…",2023-01-06 15:41:48+00:00,0,,,,,#AtikuOkowa2023,False,unknown,obi_labour,"rt @user #atikuokowa2023 #peterobi #mbuhari #apcnigeria #apcunitedkingdom #pdp #labourpartynigeria 
we are crying for help to #m…",Neutral
Dami_the_goat,"rt @big_kegg: nigerians get your pvc, its time to be patriotic, it’s time to let your vote count, it’s 49 days left to #recovernigeria with…",2023-01-06 15:41:37+00:00,0,,,,,#AtikuOkowa2023,False,unknown,,"rt @user nigerians get your pvc, its time to be patriotic, it’s time to let your vote count, it’s 49 days left to #recovernigeria with…",Neutral
Bolanle_4,"rt @atikulateng: atiku abubakar remains nigeria’s best option, given his preparedness and the great challenges facing the country.
~ don pe…",2023-01-06 15:41:23+00:00,0,,,,"Lagos, Nigeria",#AtikuOkowa2023,True,lagos,atiku_pdp,"rt @user atiku abubakar remains nigeria’s best option, given his preparedness and the great challenges facing the country.
~ don pe…",Positive
BuhariTuraki,"rt @jrnaib2: zamfara people chanting pdp guber candidate’s name, dauda lawal right in front of the state government house ✌️

the whole nor…",2023-01-06 15:41:10+00:00,0,,,,Earth 🌍,#AtikuOkowa2023,False,unknown,atiku_pdp,"rt @user zamfara people chanting pdp guber candidate’s name, dauda lawal right in front of the state government house ✌️

the whole nor…",Neutral
_yusufaliyu,"sale alert
2 bedroom apartment with a room selfcontain
at aco estate phase two
alone in the compound
20m
dm:08142147036 #apc #abujatwittercommunity #pakvsnz #culiacan #peterobiforpresident2023 #tinubuinedo #atikuokowa2023 https://t.co/iccd6nlulp",2023-01-06 15:41:06+00:00,1,,,,"Abuja, Nigeria",#AtikuOkowa2023,True,abuja,obi_labour,"sale alert
2 bedroom apartment with a room selfcontain
at aco estate phase two
alone in the compound
20m
dm:08142147036 #apc #abujatwittercommunity #pakvsnz #culiacan #peterobiforpresident2023 #tinubuinedo #atikuokowa2023 http",Neutral
olusholaolaoye1,"rt @ancientrealiti: #atikuokowa2023 #peterobi #mbuhari #apcnigeria #apcunitedkingdom #pdp #labourpartynigeria 
we are crying for help to #m…",2023-01-06 15:40:38+00:00,0,,,,"Lagos, Nigeria",#AtikuOkowa2023,True,lagos,obi_labour,"rt @user #atikuokowa2023 #peterobi #mbuhari #apcnigeria #apcunitedkingdom #pdp #labourpartynigeria 
we are crying for help to #m…",Neutral
Bolanle_4,"rt @salimpariss: in fulfillment of the requirement of electoral act, it is hereby announced that certificate of return will be issued to “p…",2023-01-06 15:39:00+00:00,0,,,,"Lagos, Nigeria",#AtikuOkowa2023,True,lagos,,"rt @user in fulfillment of the requirement of electoral act, it is hereby announced that certificate of return will be issued to “p…",Neutral
hardurah15,rt @anaseer78: @atiku is crystal clear when it comes to national issues nd governance on d presidential level. he understands d importance…,2023-01-06 15:36:57+00:00,0,,,,,#AtikuOkowa2023,False,unknown,atiku_pdp,rt @user @user is crystal clear when it comes to national issues nd governance on d presidential level. he understands d importance…,Positive
Big_kegg,"rt @big_kegg: nigerians get your pvc, its time to be patriotic, it’s time to let your vote count, it’s 49 days left to #recovernigeria with…",2023-01-06 15:36:56+00:00,0,,,,In my Bag 💼🦋,#AtikuOkowa2023,False,unknown,,"rt @user nigerians get your pvc, its time to be patriotic, it’s time to let your vote count, it’s 49 days left to #recovernigeria with…",Neutral
